MONATSZAHL,AUSPRAEGUNG,JAHR,MONAT,WERT,VORJAHRESWERT,VERAEND_VORMONAT_PROZENT,VERAEND_VORJAHRESMONAT_PROZENT,ZWOELF_MONATE_MITTELWERT
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2016,201611,11112,11045,-0.13,0.61,11092
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2016,201612,11133,11101,0.19,0.29,11095
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2015,201501,10871,10560,0.86,2.95,10724
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2015,201502,10940,10598,0.63,3.23,10752
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2015,201503,10948,10626,0.07,3.03,10779
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2015,201504,10970,10655,0.2,2.96,10805
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2015,201505,10997,10673,0.25,3.04,10832
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2015,201506,11000,10737,0.03,2.45,10854
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2015,201507,10999,10779,-0.01,2.04,10872
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2015,201508,10997,10821,-0.02,1.63,10887
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2015,201509,11005,10826,0.07,1.65,10902
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2015,201510,11010,10623,0.05,3.64,10934
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2015,201511,11045,10696,0.32,3.26,10963
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2015,201512,11101,10778,0.51,3,10990
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2014,201401,10560,10081,0.07,4.75,10327
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2014,201402,10598,10098,0.36,4.95,10369
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2014,201403,10626,10109,0.26,5.11,10412
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2014,201404,10655,10131,0.27,5.17,10455
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2014,201405,10673,10174,0.17,4.9,10497
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2014,201406,10737,10238,0.6,4.87,10539
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2014,201407,10779,10317,0.39,4.48,10577
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2014,201408,10821,10349,0.39,4.56,10616
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2014,201409,10826,10400,0.05,4.1,10652
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2014,201410,10623,10468,-1.88,1.48,10665
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2014,201411,10696,10527,0.69,1.61,10679
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2014,201412,10778,10553,0.77,2.13,10698
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2013,201301,10081,9596,0.02,5.05,9896
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2013,201302,10098,9662,0.17,4.51,9933
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2013,201303,10109,9713,0.11,4.08,9966
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2013,201304,10131,9769,0.22,3.71,9996
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2013,201305,10174,9813,0.42,3.68,10026
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2013,201306,10238,9856,0.63,3.88,10058
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2013,201307,10317,9898,0.77,4.23,10093
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2013,201308,10349,9893,0.31,4.61,10131
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2013,201309,10400,9939,0.49,4.64,10169
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2013,201310,10468,10010,0.65,4.58,10207
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2013,201311,10527,10042,0.56,4.83,10248
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2013,201312,10553,10079,0.25,4.7,10287
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2012,201201,9596,9198,0.6,4.33,9433
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2012,201202,9662,9237,0.69,4.6,9468
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2012,201203,9713,9278,0.53,4.69,9505
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2012,201204,9769,9325,0.58,4.76,9542
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2012,201205,9813,9374,0.45,4.68,9578
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2012,201206,9856,9436,0.44,4.45,9613
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2012,201207,9898,9487,0.43,4.33,9648
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2012,201208,9893,9538,-0.05,3.72,9677
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2012,201209,9939,9425,0.46,5.45,9720
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2012,201210,10010,9454,0.71,5.88,9766
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2012,201211,10042,9507,0.32,5.63,9811
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2012,201212,10079,9539,0.37,5.66,9856
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2011,201101,9198,8751,0.4,5.11,9003
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2011,201102,9237,8819,0.42,4.74,9038
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2011,201103,9278,8845,0.44,4.9,9074
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2011,201104,9325,8871,0.51,5.12,9112
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2011,201105,9374,8916,0.53,5.14,9150
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2011,201106,9436,8949,0.66,5.44,9191
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2011,201107,9487,9012,0.54,5.27,9230
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2011,201108,9538,8980,0.54,6.21,9277
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2011,201109,9425,9056,-1.18,4.07,9307
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2011,201110,9454,9092,0.31,3.98,9338
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2011,201111,9507,9137,0.56,4.05,9368
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2011,201112,9539,9161,0.34,4.13,9400
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2010,201001,8751,8209,0.21,6.6,8532
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2010,201002,8819,8255,0.78,6.83,8579
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2010,201003,8845,8332,0.29,6.16,8622
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2010,201004,8871,8389,0.29,5.75,8662
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2010,201005,8916,8433,0.51,5.73,8702
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2010,201006,8949,8472,0.37,5.63,8742
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2010,201007,9012,8534,0.7,5.6,8782
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2010,201008,8980,8579,-0.36,4.67,8815
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2010,201009,9056,8592,0.85,5.4,8854
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2010,201010,9092,8633,0.4,5.32,8892
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2010,201011,9137,8684,0.49,5.22,8930
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2010,201012,9161,8733,0.26,4.9,8966
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2009,200901,8209,7916,0.07,3.7,8018
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2009,200902,8255,7907,0.56,4.4,8047
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2009,200903,8332,7916,0.93,5.26,8082
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2009,200904,8389,7830,0.68,7.14,8129
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2009,200905,8433,7859,0.52,7.3,8177
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2009,200906,8472,7913,0.46,7.06,8223
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2009,200907,8534,8012,0.73,6.52,8267
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2009,200908,8579,8041,0.53,6.69,8311
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2009,200909,8592,8061,0.15,6.59,8356
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2009,200910,8633,8105,0.48,6.51,8400
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2009,200911,8684,8165,0.59,6.36,8443
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2009,200912,8733,8203,0.56,6.46,8487
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2008,200801,7916,,,,7916
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2008,200802,7907,,-0.11,,7912
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2008,200803,7916,,0.11,,7913
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2008,200804,7830,,-1.09,,7892
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2008,200805,7859,,0.37,,7886
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2008,200806,7913,,0.69,,7890
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2008,200807,8012,,1.25,,7908
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2008,200808,8041,,0.36,,7924
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2008,200809,8061,,0.25,,7939
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2008,200810,8105,,0.55,,7956
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2008,200811,8165,,0.74,,7975
Grundsicherung im Alter und bei Erwerbsminderung,Deutsche,2008,200812,8203,,0.47,,7994
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2021,202101,9447,8849,0.4,6.76,9206
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2021,202102,9474,8903,0.29,6.41,9254
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2021,202103,9466,8956,-0.08,5.69,9297
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2021,202104,,8982,,,
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2021,202105,,9005,,,
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2021,202106,,9031,,,
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2021,202107,,9356,,,
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2021,202108,,9335,,,
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2021,202109,,9328,,,
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2021,202110,,9343,,,
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2021,202111,,9382,,,
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2021,202112,,9409,,,
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2020,202001,8849,9600,-3.65,-7.82,9265
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2020,202002,8903,9486,0.61,-6.15,9217
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2020,202003,8956,9476,0.6,-5.49,9173
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2020,202004,8982,9390,0.29,-4.35,9139
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2020,202005,9005,9370,0.26,-3.9,9109
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2020,202006,9031,9331,0.29,-3.22,9084
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2020,202007,9356,9296,3.6,0.65,9089
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2020,202008,9335,9259,-0.22,0.82,9095
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2020,202009,9328,9197,-0.07,1.42,9106
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2020,202010,9343,9176,0.16,1.82,9120
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2020,202011,9382,9168,0.42,2.33,9138
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2020,202012,9409,9184,0.29,2.45,9157
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2019,201901,9600,10078,-2.79,-4.74,10089
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2019,201902,9486,10117,-1.19,-6.24,10036
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2019,201903,9476,10117,-0.11,-6.34,9983
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2019,201904,9390,10135,-0.91,-7.35,9921
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2019,201905,9370,10142,-0.21,-7.61,9856
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2019,201906,9331,10152,-0.42,-8.09,9788
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2019,201907,9296,10162,-0.38,-8.52,9716
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2019,201908,9259,10166,-0.4,-8.92,9640
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2019,201909,9197,10186,-0.67,-9.71,9558
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2019,201910,9176,10207,-0.23,-10.1,9472
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2019,201911,9168,10204,-0.09,-10.15,9385
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2019,201912,9184,9876,0.17,-7.01,9328
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2018,201801,10078,9836,1.98,2.46,9945
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2018,201802,10117,9844,0.39,2.77,9967
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2018,201803,10117,9868,0,2.52,9988
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2018,201804,10135,9910,0.18,2.27,10007
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2018,201805,10142,9935,0.07,2.08,10024
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2018,201806,10152,9940,0.1,2.13,10042
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2018,201807,10162,9952,0.1,2.11,10059
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2018,201808,10166,9949,0.04,2.18,10077
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2018,201809,10186,9960,0.2,2.27,10096
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2018,201810,10207,9996,0.21,2.11,10114
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2018,201811,10204,10021,-0.03,1.83,10129
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2018,201812,9876,9882,-3.21,-0.06,10129
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2017,201701,9836,9663,0.62,1.79,9717
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2017,201702,9844,9677,0.08,1.73,9731
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2017,201703,9868,9692,0.24,1.82,9746
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2017,201704,9910,9674,0.43,2.44,9766
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2017,201705,9935,9690,0.25,2.53,9786
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2017,201706,9940,9661,0.05,2.89,9809
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2017,201707,9952,9702,0.12,2.58,9830
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2017,201708,9949,9640,-0.03,3.21,9856
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2017,201709,9960,9727,0.11,2.4,9875
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2017,201710,9996,9767,0.36,2.34,9894
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2017,201711,10021,9767,0.25,2.6,9916
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2017,201712,9882,9775,-1.39,1.09,9924
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2016,201601,9663,9297,0.66,3.94,9512
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2016,201602,9677,9348,0.14,3.52,9539
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2016,201603,9692,9394,0.16,3.17,9564
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2016,201604,9674,9434,-0.19,2.54,9584
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2016,201605,9690,9453,0.17,2.51,9604
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2016,201606,9661,9478,-0.3,1.93,9619
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2016,201607,9702,9510,0.42,2.02,9635
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2016,201608,9640,9522,-0.64,1.24,9645
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2016,201609,9727,9559,0.9,1.76,9659
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2016,201610,9767,9579,0.41,1.96,9675
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2016,201611,9767,9604,0,1.7,9688
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2016,201612,9775,9600,0.08,1.82,9703
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2015,201501,9297,8989,0.78,3.43,9144
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2015,201502,9348,9008,0.55,3.77,9172
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2015,201503,9394,9027,0.49,4.07,9203
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2015,201504,9434,9064,0.43,4.08,9234
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2015,201505,9453,9108,0.2,3.79,9262
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2015,201506,9478,9136,0.26,3.74,9291
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2015,201507,9510,9174,0.34,3.66,9319
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2015,201508,9522,9218,0.13,3.3,9344
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2015,201509,9559,9227,0.39,3.6,9372
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2015,201510,9579,9089,0.21,5.39,9413
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2015,201511,9604,9153,0.26,4.93,9450
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2015,201512,9600,9225,-0.04,4.07,9482
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2014,201401,8989,8665,0.4,3.74,8844
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2014,201402,9008,8684,0.21,3.73,8871
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2014,201403,9027,8696,0.21,3.81,8899
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2014,201404,9064,8738,0.41,3.73,8926
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2014,201405,9108,8772,0.49,3.83,8954
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2014,201406,9136,8812,0.31,3.68,8981
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2014,201407,9174,8867,0.42,3.46,9007
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2014,201408,9218,8900,0.48,3.57,9033
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2014,201409,9227,8919,0.1,3.45,9059
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2014,201410,9089,8868,-1.5,2.49,9077
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2014,201411,9153,8932,0.7,2.47,9096
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2014,201412,9225,8953,0.79,3.04,9118
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2013,201301,8665,8203,0.01,5.63,8479
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2013,201302,8684,8260,0.22,5.13,8514
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2013,201303,8696,8312,0.14,4.62,8546
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2013,201304,8738,8329,0.48,4.91,8580
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2013,201305,8772,8364,0.39,4.88,8614
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2013,201306,8812,8403,0.46,4.87,8649
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2013,201307,8867,8468,0.62,4.71,8682
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2013,201308,8900,8496,0.37,4.76,8715
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2013,201309,8919,8536,0.21,4.49,8747
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2013,201310,8868,8603,-0.57,3.08,8769
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2013,201311,8932,8648,0.72,3.28,8793
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2013,201312,8953,8664,0.24,3.34,8817
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2012,201201,8203,7902,0.63,3.81,8064
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2012,201202,8260,7917,0.69,4.33,8092
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2012,201203,8312,7932,0.63,4.79,8124
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2012,201204,8329,7987,0.2,4.28,8152
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2012,201205,8364,8016,0.42,4.34,8181
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2012,201206,8403,8062,0.47,4.23,8210
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2012,201207,8468,8089,0.77,4.69,8241
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2012,201208,8496,8141,0.33,4.36,8271
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2012,201209,8536,8046,0.47,6.09,8312
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2012,201210,8603,8089,0.78,6.35,8355
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2012,201211,8648,8129,0.52,6.38,8398
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2012,201212,8664,8152,0.19,6.28,8441
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2011,201101,7902,7517,0.32,5.12,7746
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2011,201102,7917,7585,0.19,4.38,7774
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2011,201103,7932,7594,0.19,4.45,7802
Grundsicherung im Alter und bei Erwerbsminderung,Frauen,2011,201104,7987,7623,0.69,4.78,7832
